"CodeArticle";"CodeABarre";"Designation";"PrixAchatHT";"PrixAchatTTC";"PrixVenteHT";"PrixVenteTTC";"TVA";"Marge";"DateAlerte";"StockArticle";"ImageURL";"DescriptionWeb";"ProductBrand";"WebCategorySlug";"OldPriceTTC";"PromoBadge";"ProductGalleryURLs";"ProductSpecs";"Forme";"ProductUrl"
"PS-DERMEDIC-MELUMIN-SERUM-D-D3E707";"";"DERMEDIC MELUMIN SERUM DEPIGMENTANT ANTI AGE 30ML";"0.000";"0.000";"81.480";"99.000";"21.502";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-melumin-serum-depigmentant-anti-age-30ml-600x315w.jpg";"DERMEDIC MELUMIN SERUM DEPIGMENTANT ANTI AGE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-melumin-serum-depigmentant-anti-age-30ml"
"PS-DERMEDIC-NORMACNE-GEL-NE-87252B";"";"DERMEDIC NORMACNE Gel Nettoyant 200ML";"0.000";"0.000";"23.256";"27.675";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/Dermedic/dermedic-normacne-gel-nettoyant-antibacterien-200ml-600x315w.jpg";"DERMEDIC NORMACNE Gel Nettoyant antibactérien pour le nettoyage quotidien des peaux mixtes et grasses, à prix bas chez parashop tunisie";"";"visage";"32.558";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-normacne-gel-nettoyant-antibacterien-200ml"
"PS-DERMEDIC-NORMACNE-GEL-NE-B16BAE";"";"DERMEDIC NORMACNE Gel Nettoyant 500ML";"0.000";"0.000";"40.698";"48.431";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-normacne-gel-nettoyant-antibacterien-500ml-600x315w.jpg";"DERMEDIC NORMACNE Gel Nettoyant pour le nettoyage quotidien des peaux mixtes et grasses. Au meilleur prix chez parashop tunisie";"";"visage";"56.977";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-normacne-gel-nettoyant-antibacterien-500ml"
"PS-DERMEDIC-NORMACNE-MOUSSE-3B95BA";"";"DERMEDIC NORMACNE MOUSSE NETTOYANTE ANTI IMPERFECTIONS 170ML";"0.000";"0.000";"31.500";"99.000";"214.286";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-normacne-mousse-anti-imperfections-170-ml-600x315w.jpg";"DERMEDIC NORMACNE MOUSSE ANTI IMPERFECTIONS est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"120.573";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-normacne-mousse-anti-imperfections-170ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-FDA3DA";"";"DERMEDIC OILAGE Anti Ageing Serum Antioxydant 30ML";"0.000";"0.000";"64.872";"77.198";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-serum-antioxydant-30ml-600x315w.jpg";"DERMEDIC OILAGE Anti-Ageing Serum Antioxydant stimule la régénération des cellules de la peau, au meilleur prix chez parashop tunisie";"";"visage";"90.821";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-serum-antioxydant-30ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-B310E0";"";"DERMEDIC OILAGE Creme Anti Rides Contour des Yeux";"0.000";"0.000";"27.438";"32.651";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-creme-anti-rides-yeux-15ml-600x315w.jpg";"DERMEDIC OILAGE Creme Anti rides Contour des Yeux revitalise la peau, réduit les cernes sous les yeux, lisse même les rides profondes.";"";"visage";"38.413";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-creme-anti-rides-yeux"
"PS-DERMEDIC-OILAGE-ANTI-AGE-9AFB12";"";"DERMEDIC OILAGE Creme de Jour Nourrissante Anti Age 50ML";"0.000";"0.000";"66.198";"78.776";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-creme-jour-nourrissante-repulpante-50ml-600x315w.jpg";"DERMEDIC OILAGE Creme de Jour pour rides d";"";"visage";"92.677";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-Anti-ageing-creme-jour-nourrissante-repulpante-50ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-4DB76B";"";"DERMEDIC OILAGE Creme de Nuit Reparatrice Anti Age 50ML";"0.000";"0.000";"65.224";"77.616";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-creme-nuit-reparatrice-repulpante-50ml-600x315w.jpg";"DERMEDIC OILAGE Creme de nuit restaure fermeté, hydratation, densité, épaisseur, élasticité et douceur. A prix bas chez parashop tunisie";"";"visage";"91.313";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-creme-nuit-reparatrice-repulpante-50ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-C9230A";"";"DERMEDIC OILAGE Syndet Huileux Nettoyant Anti-age 200ML";"0.000";"0.000";"38.250";"45.518";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-syndet-huileux-nettoyant-anti-age-300ml-600x315w.jpg";"DERMEDIC OILAGE Syndet Huileux Nettoyant Anti Age régénére l";"";"visage";"53.550";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-Ageing-syndet-huileux-nettoyant-anti-age-300ml"
"PS-DUCRAY-DEXYANE-BAUME-EMO-26466F";"";"DUCRAY DEXYANE BAUME EMOLLIENT ANTI GRATTAGE 200ML";"0.000";"0.000";"43.950";"52.300";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-baume-emollient-anti-grattage-200ml-600x315w.jpg";"ducray dexyane baume émollient anti grattage le soin quotidien idéal pour les peaux très sèches avec eczéma atopique. a prix bas tunisie chez parashop";"";"visage";"56.712";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-baume-emollient-anti-grattage-200ml"
"PS-DUCRAY-DEXYANE-GEL-NETTO-6754C7";"";"DUCRAY DEXYANE GEL NETTOYANT SURGRAS 400ML";"0.000";"0.000";"45.597";"54.260";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-gel-nettoyant-surgras-400ml-600x315w.jpg";"DUCRAY DEXYANE GEL NETTOYANT SURGRAS est un gel riche, rinçable, anti-irritant et apaisant. Disponible au meilleur prix chez parashop tunisie";"";"visage";"58.846";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-gel-nettoyant-surgras-400ml"
"PS-DUCRAY-DEXYANE-MED-PALPE-D6C684";"";"DUCRAY DEXYANE MED Palpébral Eczéma des paupières 15ML";"0.000";"0.000";"29.506";"35.112";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-med-palpebral-15-ml-600x315w.jpg";"DUCRAY DEXYANE MED Palpébral Eczéma des paupières calme les lésions inflammatoires d’eczéma des paupières. Au meilleur prix tunisie chez parashop";"";"visage";"72.314";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-med-palpebral"
"PS-DUCRAY-ICTYANE-CREME-EMO-4BC55D";"";"DUCRAY ICTYANE CREME EMOLLIENTE NUTRITIVE 200ML";"0.000";"0.000";"38.155";"99.000";"159.468";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-ictyane-creme-emolliente-nutritive-200ml-600x315w.jpg";"DUCRAY ICTYANE CREME EMOLLIENTE NUTRITIVE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-ictyane-creme-emolliente-nutritive-200ml"
"PS-DUCRAY-KELUAL-DS-CREME-A-1A8A1B";"";"DUCRAY KELUAL DS Creme Apaisante 40ML";"0.000";"0.000";"29.804";"35.467";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-kelual-ds-creme-apaisante-40ml-600x315w.jpg";"DUCRAY KELUAL DS Creme Apaisante pour les peaux irritées présentant des rougeurs et des squames. Au meilleur prix chez parashop tunisie";"";"visage";"36.271";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-kelual-ds-creme-apaisante-40ml"
"PS-DUCRAY-KELUAL-DS-GEL-NET-43AF1E";"";"DUCRAY KELUAL DS GEL NETTOYANT ANTI SQUAMES 200ML";"0.000";"0.000";"41.531";"99.000";"138.376";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-kelual-ds-gel-nettoyant-anti-squames-200ml-600x315w.jpg";"DUCRAY KELUAL DS GEL NETTOYANT ANTI-SQUAMES à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"118.488";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-kelual-ds-gel-nettoyant-anti-squames-200ml"
"PS-DUCRAY-KERACNYL-PP-CREME-41EFF8";"";"DUCRAY KERACNYL PP+ Soin Anti Imperfections 30ML";"0.000";"0.000";"37.580";"44.720";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-keracnyl-pp-soin-anti-imperfections-30ml-600x315w.jpg";"ducray keracnyl pp+ favorise la diminution des boutons enflammés et la tolérance des traitements médicamenteux. a prix bas tunisie chez parashop";"";"visage";"49.688";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-keracnyl-pp-creme-apaisante-anti-imperfections-30ml"
"PS-DUCRAY-MELASCREEN-CONCEN-9135B2";"";"DUCRAY MELASCREEN Concentre anti taches 30ML";"0.000";"0.000";"100.616";"99.000";"0.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-concentre-antitaches-30ml-600x315w.jpg";"DUCRAY MELASCREEN Concentre anti taches est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"119.733";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-concentre-antitaches-30ml"
"PS-DUCRAY-MELASCREEN-CONTOU-C28088";"";"DUCRAY MELASCREEN Contour des yeux anti taches 15ML";"0.000";"0.000";"92.400";"99.000";"7.143";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-contour-yeux-antitaches-15ml-600x315w.jpg";"DUCRAY MELASCREEN Contour des yeux anti taches est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"109.956";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-contour-yeux-antitaches-15ml"
"PS-DUCRAY-MELASCREEN-CREME--F3832F";"";"DUCRAY MELASCREEN Creme anti taches SPF50+ 50ML";"0.000";"0.000";"45.905";"99.000";"115.663";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-creme-antitaches-protectrice-spf50-50ml-600x315w.jpg";"DUCRAY MELASCREEN Creme anti taches SPF50+ 50ML à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-creme-antitaches-protectrice-spf50-50ml"
"PS-DUCRAY-MELASCREEN-SERUM--A1AFF8";"";"DUCRAY MELASCREEN SERUM ANTI TACHES ECLAT 40ML";"0.000";"0.000";"98.152";"99.000";"0.864";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-serum-antitaches-eclat-40ml-600x315w.jpg";"DUCRAY MELASCREEN SERUM ANTI TACHES ECLAT est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"116.801";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-serum-antitaches-eclat-40ml"
"PS-ECRINAL-GEL-FORTIFIANT-C-2B5B0C";"";"ECRINAL GEL FORTIFIANT CILS et SOURCILS A L’ANP 2+";"0.000";"0.000";"35.753";"42.546";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ECRINAL/ecrinal-gel-fortifiant-cils-et-sourcils-lanp-2-600x315w.jpg";"ECRINAL GEL FORTIFIANT CILS et SOURCILS est recomandé aux cils et sourcils trop courts ou déficients. A prix bas chez parashop tunisie";"";"visage";"118.810";"-25%";"";"";"";"https://www.parashop.tn/visage/ecrinal-gel-fortifiant-cils-et-sourcils-lanp-2"
"PS-ENDOCARE-AQUAFOAM-MOUSSE-A9AD32";"";"ENDOCARE AQUAFOAM MOUSSE 125ML";"0.000";"0.000";"34.958";"99.000";"183.197";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-aquafoam-mousse-125ml-600x315w.jpg";"ENDOCARE AQUAFOAM MOUSSE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-aquafoam-mousse-125ml"
"PS-ENDOCARE-ENDOCARE-HYDRAC-C47B42";"";"ENDOCARE HYDRACTIVE Solution Micellaraire 400ML";"0.000";"0.000";"32.269";"99.000";"206.796";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-endocare-hydractive-solution-micellaraire-400ml-600x315w.jpg";"ENDOCARE HYDRACTIVE Solution Micellaraire est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-endocare-hydractive-solution-micellaraire-400ml"
"PS-ENDOCARE-RADIANCE-CONTOU-7C14A6";"";"ENDOCARE RADIANCE CONTOUR YEUX 15ML";"0.000";"0.000";"86.050";"99.000";"15.049";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-radiance-contour-yeux-15ml-600x315w.jpg";"Commander ENDOCARE RADIANCE CONTOUR YEUX à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"102.400";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-radiance-contour-yeux-15ml"
"PS-ENDOCARE-TENSAGE-CREAM-5-DA0AAB";"";"ENDOCARE TENSAGE CREAM 50ML";"0.000";"0.000";"70.588";"99.000";"40.250";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-tensage-cream-50ml-600x315w.jpg";"ENDOCARE TENSAGE CREAM est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"103.639";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-tensage-cream-50ml"
"PS-ENDOCARE-TENSAGE-SERUM-3-627937";"";"ENDOCARE TENSAGE SERUM 30ML";"0.000";"0.000";"67.227";"99.000";"47.262";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-tensage-serum-30ml-600x315w.jpg";"ENDOCARE TENSAGE SERUM est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"113.670";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-tensage-serum-30ml"
"PS-ENEOMEY-DAYLIGHT-C20-30M-DABBF6";"";"ENEOMEY DAYLIGHT C20 30ML";"0.000";"0.000";"155.193";"184.680";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-daylight-c20-30ml-600x315w.jpg";"Donnez un véritable coup d";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-daylight-c20-30ml"
"PS-ENEOMEY-HYALURONIC-MASQU-88FD38";"";"ENEOMEY HYALURONIC MASQUE";"0.000";"0.000";"33.630";"99.000";"194.380";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-hyaluronic-masque-600x315w.jpg";"ENEOMEY HYALURONIC MASQUE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"142.475";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-hyaluronic-masque"
"PS-ENEOMEY-575204";"";"ENEOMEY";"0.000";"0.000";"144.000";"171.360";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/marques/eneomey-logo-min-600x315w.jpg";"";"ENEOMEY ENEOMEY TROUSSE DUO HYDRATANT ET NOURRISSANT ENEOMEY TROUSSE DUO HYDRATANT ET NOURRISSANTENEOMEY TROUSSE DUO HYD";"marque";"214.200";"-25%";"";"";"";"https://www.parashop.tn/eneomey"
"PS-ENEOMEY-LIGHT-RENEW-GEL--FC9D77";"";"ENEOMEY LIGHT RENEW GEL 30ML";"0.000";"0.000";"137.143";"163.200";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-light-renew-gel-30ml-600x315w.jpg";"Bénéficiez de résultats visibles sur votre peau dès 3 semaines avec ENEOMEY LIGHT RENEW GEL. Disponible chez parashop tunisie à prix bas";"";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-light-renew-gel-30ml"
"PS-ENEOMEY-PURIFY-MASQUE-10-8FCB36";"";"ENEOMEY PURIFY MASQUE 10 50ML";"0.000";"0.000";"102.504";"121.980";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-purify-masque-10-50-ml-600x315w.jpg";"Purifiez votre peau en seulement 2 minutes avec ENEOMEY PURIFY MASQUE 10, disponible au meileur prix tunisie chez parashop";"";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-purify-masque-10-50ml"
"PS-ENEOMEY-REPAIR-CREAM-50M-CC0380";"";"ENEOMEY REPAIR CREAM 50ML";"0.000";"0.000";"53.506";"99.000";"85.026";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-repair-cream-50ml-600x315w.jpg";"ENEOMEY REPAIR CREAM est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"131.302";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-repair-cream-50ml"
"PS-ENEOMEY-STIM-RENEW-15-50-D44DC0";"";"ENEOMEY STIM RENEW 15 50ML";"0.000";"0.000";"145.916";"173.640";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-stim-renew-15-50ml-600x315w.jpg";"Reduire les signes de vieillissement cutane avec ENEOMEY STIM RENEW 15 disponible au meilleur prix en tunisie chez parashop";"";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-stim-renew-15-50ml"
"PS-ESTHELLE-CICAPLAIE-A2-CR-34655B";"";"ESTHELLE CICAPLAIE A2 CREME CICATRISANTE 15G";"0.000";"0.000";"12.701";"99.000";"679.466";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-cicaplaie-a2-creme-cicatrisante-15-g-600x315w.jpg";"ESTHELLE CICAPLAIE A2 CREME CICATRISANTE 15 est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-cicaplaie-a2-creme-cicatrisante-15-g"
"PS-ESTHELLE-CICAPLAIE-A2-CR-41DE2C";"";"ESTHELLE CICAPLAIE A2 CREME CICATRISATION ET BRULURE 50G";"0.000";"0.000";"27.269";"99.000";"263.050";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-cicaplaie-a2-creme-cicatrisation-et-brulure-50g-600x315w.jpg";"ESTHELLE CICAPLAIE A2 CREME CICATRISATION ET BRULURE  est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-cicaplaie-a2-creme-cicatrisation-et-brulure-50g"
"PS-ESTHELLE-CICAPLAIE-CREME-A6B211";"";"ESTHELLE CICAPLAIE CREME CICATRISANTE SPF50+ 20G";"0.000";"0.000";"21.772";"99.000";"354.712";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-cicaplaie-creme-cicatrisante-spf50-20g-600x315w.jpg";"Protegez votre peau irritée avec ESTHELLE CICAPLAIE CREME CICATRISANTE SPF50+ à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-cicaplaie-creme-cicatrisante-spf50-20g"
"PS-ESTHELLE-CLARYTEINT-C-MA-AAA73F";"";"ESTHELLE CLARYTEINT C MASQUE DEPIGMENTANT 50Gr";"0.000";"0.000";"53.026";"99.000";"86.701";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-claryteint-c-masque-50gr-600x315w.jpg";"ESTHELLE CLARYTEINT C MASQUE DEPIGMENTANT  est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"214.200";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-claryteint-c-masque-depigmentant-50gr"
"PS-ESTHELLE-CLARYTEINT-C-SE-0E8671";"";"ESTHELLE CLARYTEINT C-SERUM DEPIGMENTANT 30GR";"0.000";"0.000";"48.480";"99.000";"104.208";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-claryteint-c-serum-depigmentant-30gr-600x315w.jpg";"ESTHELLE CLARYTEINT C-SERUM DEPIGMENTANT est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-claryteint-c-serum-depigmentant-30gr"
"PS-ESTHELLE-DERMIXA-A2-0D02AD";"";"ESTHELLE DERMIXA Gel Brulures et Cicatrices";"0.000";"0.000";"43.545";"51.819";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-dermixa-gel-600x315w.jpg";"ESTH";"";"visage";"73.815";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-dermixa-a2"
"PS-EUCERIN-ANTI-PIGMENT-COR-6C8055";"";"EUCERIN ANTI PIGMENT Correcteur de taches";"0.000";"0.000";"72.410";"86.168";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-correcteur-taches-600x315w.jpg";"Eucerin Anti Pigment correcteur de taches Réduit efficacement les taches et empêche leur réapparition. Disponible au meilleur prix chez parashop tunisie";"";"visage";"103.673";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-correcteur-de-taches"
"PS-EUCERIN-ANTI-PIGMENT-GEL-95456D";"";"EUCERIN ANTI PIGMENT GEL NETTOYANT 200ML";"0.000";"0.000";"45.785";"99.000";"116.228";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-gel-nettoyant-200ml-600x315w.jpg";"EUCERIN ANTI PIGMENT GEL NETTOYANT est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"120.720";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-gel-nettoyant-200ml"
"PS-EUCERIN-2896DB";"";"EUCERIN";"0.000";"0.000";"72.410";"86.168";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/marques/eucerin-logo-min-600x315w.jpg";"";"EUCERIN EUCERIN ANTI PIGMENT Correcteur de taches EUCERIN ANTI PIGMENT Correcteur de taches Eucerin Anti Pigment Le corr";"marque";"216.692";"-25%";"";"";"";"https://www.parashop.tn/eucerin"
"PS-EUCERIN-ANTI-PIGMENT-SER-81402B";"";"EUCERIN ANTI PIGMENT Sérum Duo";"0.000";"0.000";"182.094";"216.692";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-serum-duo-600x315w.jpg";"Eucerin Anti Pigment le Serum Duo double action pour une peau uniforme et éclatante. Dispobible au meilleur prix chez parashop tunisie";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-serum-duo"
"PS-EUCERIN-ANTI-PIGMENT-SER-0013FB";"";"EUCERIN ANTI PIGMENT SERUM ECLAT 30ML";"0.000";"0.000";"127.872";"152.168";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-serum-eclat-30-ml-600x315w.jpg";"EUCERIN ANTI PIGMENT SERUM ECLAT pour favoriser l";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-serum-eclat-30ml"
"PS-EUCERIN-ANTI-PIGMENT-SOI-C806E5";"";"EUCERIN ANTI PIGMENT Soin Contour des Yeux 15ML";"0.000";"0.000";"114.233";"99.000";"0.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-soin-contour-des-yeux-15-ml-600x315w.jpg";"EUCERIN ANTI PIGMENT Soin Contour des Yeux est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"135.937";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-soin-contour-des-yeux-15ml"
"PS-EUCERIN-ANTI-PIGMENT-SOI-D1F719";"";"EUCERIN ANTI PIGMENT Soin de Jour SPF30 50ML";"0.000";"0.000";"91.477";"108.858";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-soin-de-jour-spf30-50ml-600x315w.jpg";"Eucerin ANTI-PIGMENT Soin de Jour SPF30 Une crème hydratante avec protection UVA/UVB pour une peau uniforme. Au meilleur prix chez parashop tunisie";"";"visage";"216.692";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-soin-de-jour-spf30"
"PS-EUCERIN-ANTI-PIGMENT-SOI-7053F0";"";"EUCERIN ANTI PIGMENT Soin de Nuit";"0.000";"0.000";"95.946";"114.176";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-soin-de-nuit-50ml-600x315w.jpg";"Eucerin Anti Pigment soin de nuit Réduit les taches brunes et empêche leur réapparition, disponible chez parashop tunisie au meilur prix";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-soin-de-nuit"
"PS-EUCERIN-AQUAPHOR-REPARAT-B347B1";"";"Eucerin Aquaphor Réparateur Lèvres SOS";"0.000";"0.000";"19.693";"23.435";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/EUCERIN/eucerin-aquaphor-reparateur-levres-sos-600x315w.jpg";"Eucerin Aquaphor Réparateur Lèvres SOS apaise et protège les lèvres sèches, crevassées et gercées. Disponible au meillur prix che parashop tunisie";"";"visage";"54.264";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-aquaphor-reparateur-levres-sos"
