"CodeArticle";"CodeABarre";"Designation";"PrixAchatHT";"PrixAchatTTC";"PrixVenteHT";"PrixVenteTTC";"TVA";"Marge";"DateAlerte";"StockArticle";"ImageURL";"DescriptionWeb";"ProductBrand";"WebCategorySlug";"OldPriceTTC";"PromoBadge";"ProductGalleryURLs";"ProductSpecs";"Forme";"ProductUrl"
"PS-DERMACEUTIC-FOAMER-5-MOU-313E65";"";"DERMACEUTIC FOAMER 5 Mousse Exfoliante Douce 100ML";"0.000";"0.000";"79.200";"94.248";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-foamer-5-mousse-exfoliante-douce-100ml-600x315w.jpg";"DERMACEUTIC FOAMER 5 Mousse exfoliante douce sert à éliminer les impuretés et purifier la peau. A prix bas chez parashop tunisie";"DERMACEUTIC";"visage";"97.905";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-foamer-5-mousse-exfoliante-100ml"
"PS-DERMACEUTIC-HYAL-CEUTIC--C1F1EE";"";"DERMACEUTIC HYAL CEUTIC CREME 40ML";"0.000";"0.000";"103.200";"122.808";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-hyal-ceutic-creme-40ml-600x315w.jpg";"DERMACEUTIC HYAL CEUTIC CREME prévient le vieillissement prématuré de la peau. Au meilleur prix chez parashop tunisie";"DERMACEUTIC";"visage";"125.664";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-hyal-ceutic-creme-40ml"
"PS-DERMACEUTIC-LIGHT-CEUTIC-A9D96E";"";"DERMACEUTIC LIGHT CEUTIC CREME DE NUIT UNIFIANTE 40ML";"0.000";"0.000";"82.800";"98.532";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-light-ceutic-creme-de-nuit-unifiante-40ml-600x315w.jpg";"DERMACEUTIC LIGHT CEUTIC CREME DE NUIT UNIFIANTE un régulateur pigmentaire donnant un teint unifié. Au meilleur prix chez parashop tunisie";"DERMACEUTIC";"visage";"105.672";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-light-ceutic-soin-de-nuit-40ml"
"PS-DERMACEUTIC-MASK-15-POT--A40858";"";"DERMACEUTIC MASK 15 MASQUE PURIFIANT 30ML";"0.000";"0.000";"105.600";"125.664";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/DERMACEUTIC/dermaceutic-mask-15-pot-50ml-600x315w.jpg";"DERMACEUTIC MASK 15 élimine les cellules mortes, purifie les peaux mixtes et grasses. Au meilleur prix chez parashop tunisie";"DERMACEUTIC";"visage";"127.092";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-mask-15-pot-de-50-ml"
"PS-DERMACEUTIC-OXYBIOME-EAU-0BD81B";"";"DERMACEUTIC OXYBIOME EAU MICELLAIRE NETTOYANTE 400ML";"0.000";"0.000";"63.600";"75.684";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-oxybiome-eau-micellaire-nettoyante-400ml-600x315w.jpg";"DERMACEUTIC OXYBIOME EAU MICELLAIRE NETTOYANTE idéal pour les imperfections cutanées et rougeurs. Au meilleur prix chez parashop tunisie";"DERMACEUTIC";"visage";"80.825";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-oxybiome-eau-micellaire-nettoyante-400ml"
"PS-DERMACEUTIC-PANTHENOL-CE-67E1A6";"";"DERMACEUTIC Panthenol Ceutic Baume Reparateur 30G";"0.000";"0.000";"57.600";"68.544";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-panthenol-ceutic-baume-reparateur-30g-600x315w.jpg";"DERMACEUTIC Panthenol Ceutic Baume Reparateur permet de restaurer l";"DERMACEUTIC";"visage";"99.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-panthenol-ceutic-baume-reparateur-30g"
"PS-DERMACEUTIC-RADIANCE-CRE-845113";"";"DERMACEUTIC RADIANCE CREME ECLAIRCISSANTE 30ML";"0.000";"0.000";"100.800";"119.952";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-radiance-creme-eclaircissante-30ml-600x315w.jpg";"éclaircissez votre peau avec DERMACEUTIC RADIANCE CREME ECLAIRCISSANTE, disponible chez parashop tunisie à prix bas";"DERMACEUTIC";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-radiance-creme-eclaircissante-30ml"
"PS-DERMACEUTIC-SOIN-DE-NUIT-C6616F";"";"DERMACEUTIC TURNOVER 10 CREME DE NUIT 40ML";"0.000";"0.000";"88.800";"105.672";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-turnover-10-creme-de-nuit-40ml-600x315w.jpg";"DERMACEUTIC TURNOVER 10 CREME DE NUIT élimine les résidus cellulaires et les cellules mortes. Au meilleur prix chez parashop tunisie";"DERMACEUTIC";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-soin-de-nuit-turnover-40ml"
"PS-DERMACEUTIC-YELLOW-CREAM-A474D3";"";"DERMACEUTIC YELLOW CREAM CORRECTEUR ANTI TACHES 15ML";"0.000";"0.000";"88.800";"105.672";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermaceutic/dermaceutic-yellow-cream-15ml-600x315w.jpg";"dermaceutic yellow cream concentre anti taches est un concentré dépigmentant à indiquer lors de traitements contre les hyperpigmentations et melasma.";"DERMACEUTIC";"visage";"157.547";"-25%";"";"";"";"https://www.parashop.tn/visage/dermaceutic-yellow-cream-concentre-depigmentant-15ml"
"PS-DERMAGOR-COLD-CREAM-SOIN-F62536";"";"DERMAGOR COLD CREAM SOIN ADOUCISSANT PEAUX SECHES 40ML";"0.000";"0.000";"24.800";"29.512";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermagor/dermagor-cold-cream-soin-adoucissant-peaux-seches-40ml-600x315w.jpg";"DERMAGOR COLD CREAM est riche en actifs apaisants et nutritifs. Au meilleur prix chez parashop tunisie";"Dermagor";"visage";"48.889";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-cold-cream-soin-adoucissant-peaux-seches-40ml"
"PS-DERMAGOR-ERYCALM-LOTION--1EA29A";"";"DERMAGOR ERYCALM LOTION MICELLAIRE 400ML";"0.000";"0.000";"38.240";"45.506";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermagor/dermagor-erycalm-lotion-micellaire-400-ml-600x315w.jpg";"DERMAGOR ERYCALM LOTION MICELLAIRE permet de nettoyer en toute douceur les peaux sensibles. Au meilleur prix chez parashop tunisie,";"Dermagor";"visage";"73.815";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-erycalm-lotion-micellaire-400-ml"
"PS-DERMAGOR-ERYCALM-SOIN-AP-2DC5E6";"";"DERMAGOR ERYCALM SOIN APAISANT 40ML";"0.000";"0.000";"38.528";"45.848";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermagor/dermagor-erycalm-soin-apaisant-peaux-reactives-40ml-600x315w.jpg";"DERMAGOR ERYCALM SOIN APAISANT enrichi en actifs anti-inflammatoires et régénérants pour peaux réactives, à prix bas chez parashop tunisie";"Dermagor";"visage";"60.600";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-erycalm-soin-apaisant-peaux-reactives-40ml"
"PS-DERMAGOR-MES-ESSENTIELS--666A29";"";"DERMAGOR MES ESSENTIELS Creme Hydratante Legere 40ML";"0.000";"0.000";"33.869";"40.304";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/DERMAGOR/dermagor-mes-essentiels-creme-hydratante-24h-legere-40ml-600x315w.jpg";"DERMAGOR MES ESSENTIELS Crème Hydratante legere pour les peaux normales à mixtes. Au meilleur prix chez parashop tunisie";"Dermagor";"visage";"54.500";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-mes-essentiels-creme-hydratante-24h-legere-40ml"
"PS-DERMAGOR-MES-ESSENTIELS--2E4E54";"";"DERMAGOR MES ESSENTIELS Creme Hydratante Riche 40ML";"0.000";"0.000";"40.800";"48.552";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/DERMAGOR/dermagor-mes-essentiels-creme-hydratante-24h-riche-40ml-600x315w.jpg";"DERMAGOR MES ESSENTIELS Creme Hydratante Riche protège la peau de la déshydratation cutanée et de la pollution. *A prix bas chez parashop tunisie";"Dermagor";"visage";"65.974";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-mes-essentiels-creme-hydratante-24h-riche-40ml"
"PS-DERMAGOR-REPADERM-GEL-RE-DA15D4";"";"DERMAGOR REPADERM GEL REPARATEUR DERMIQUE 20ML";"0.000";"0.000";"22.300";"26.537";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermagor/dermagor-repaderm-gel-reparateur-dermique-20ml-600x315w.jpg";"DERMAGOR REPADERM GEL REPARATEUR DERMIQUE lutte contre les lésions cutanées. Au meilleur prix chez parashop tunisie";"Dermagor";"visage";"33.894";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-repaderm-gel-reparateur-dermique-20ml"
"PS-DERMAGOR-SKIN-PLAST-CREM-97BB6E";"";"DERMAGOR SKIN PLAST Crème 40ML";"0.000";"0.000";"38.100";"45.339";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermagor/dermagor-skin-plast-creme-50ml-600x315w.jpg";"DERMAGOR SKIN PLAST Crème est un soin anti-âge multi-correcteur des rides profondes et la fermeté cutanée. A prix bas chez parashop tunisie";"Dermagor";"visage";"99.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-skin-plast-creme-50ml"
"PS-DERMAGOR-SKIN-PLAST-SERU-3E20B2";"";"DERMAGOR SKIN PLAST SERUM FERMETE 30ML";"0.000";"0.000";"67.200";"79.968";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/DERMAGOR/dermagor-skin-plast-serum-fermete-600x315w.jpg";"DERMAGOR SKIN PLAST SERUM lisse et raffermit l’épiderme pour retrouver une peau plus souple. Au meilleur prix chez parashop tunisie";"Dermagor";"visage";"82.003";"-25%";"";"";"";"https://www.parashop.tn/visage/dermagor-skin-plast-serum-fermete"
"PS-DERMEDIC-MELUMIN-COFFRET-25A5CE";"";"DERMEDIC MELUMIN COFFRET ANTI TACHE";"0.000";"0.000";"78.000";"99.000";"26.923";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-melumin-coffret-anti-tache-600x315w.jpg";"DERMEDIC MELUMIN COFFRET ANTI TACHE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"DERMEDIC";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-melumin-coffret-anti-tache"
"PS-DERMEDIC-MELUMIN-SERUM-D-D3E707";"";"DERMEDIC MELUMIN SERUM DEPIGMENTANT ANTI AGE 30ML";"0.000";"0.000";"81.480";"99.000";"21.502";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-melumin-serum-depigmentant-anti-age-30ml-600x315w.jpg";"DERMEDIC MELUMIN SERUM DEPIGMENTANT ANTI AGE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"DERMEDIC";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-melumin-serum-depigmentant-anti-age-30ml"
"PS-DERMEDIC-NORMACNE-GEL-NE-87252B";"";"DERMEDIC NORMACNE Gel Nettoyant 200ML";"0.000";"0.000";"23.256";"27.675";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/Dermedic/dermedic-normacne-gel-nettoyant-antibacterien-200ml-600x315w.jpg";"DERMEDIC NORMACNE Gel Nettoyant antibactérien pour le nettoyage quotidien des peaux mixtes et grasses, à prix bas chez parashop tunisie";"DERMEDIC";"visage";"32.558";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-normacne-gel-nettoyant-antibacterien-200ml"
"PS-DERMEDIC-NORMACNE-GEL-NE-B16BAE";"";"DERMEDIC NORMACNE Gel Nettoyant 500ML";"0.000";"0.000";"40.698";"48.431";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-normacne-gel-nettoyant-antibacterien-500ml-600x315w.jpg";"DERMEDIC NORMACNE Gel Nettoyant pour le nettoyage quotidien des peaux mixtes et grasses. Au meilleur prix chez parashop tunisie";"DERMEDIC";"visage";"56.977";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-normacne-gel-nettoyant-antibacterien-500ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-FDA3DA";"";"DERMEDIC OILAGE Anti Ageing Serum Antioxydant 30ML";"0.000";"0.000";"64.872";"77.198";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-serum-antioxydant-30ml-600x315w.jpg";"DERMEDIC OILAGE Anti-Ageing Serum Antioxydant stimule la régénération des cellules de la peau, au meilleur prix chez parashop tunisie";"DERMEDIC";"visage";"90.821";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-serum-antioxydant-30ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-B310E0";"";"DERMEDIC OILAGE Creme Anti Rides Contour des Yeux";"0.000";"0.000";"27.438";"32.651";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-creme-anti-rides-yeux-15ml-600x315w.jpg";"DERMEDIC OILAGE Creme Anti rides Contour des Yeux revitalise la peau, réduit les cernes sous les yeux, lisse même les rides profondes.";"DERMEDIC";"visage";"38.413";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-creme-anti-rides-yeux"
"PS-DERMEDIC-OILAGE-ANTI-AGE-9AFB12";"";"DERMEDIC OILAGE Creme de Jour Nourrissante Anti Age 50ML";"0.000";"0.000";"66.198";"78.776";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-creme-jour-nourrissante-repulpante-50ml-600x315w.jpg";"DERMEDIC OILAGE Creme de Jour pour rides d";"DERMEDIC";"visage";"92.677";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-Anti-ageing-creme-jour-nourrissante-repulpante-50ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-4DB76B";"";"DERMEDIC OILAGE Creme de Nuit Reparatrice Anti Age 50ML";"0.000";"0.000";"65.224";"77.616";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-anti-ageing-creme-nuit-reparatrice-repulpante-50ml-600x315w.jpg";"DERMEDIC OILAGE Creme de nuit restaure fermeté, hydratation, densité, épaisseur, élasticité et douceur. A prix bas chez parashop tunisie";"DERMEDIC";"visage";"91.313";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-ageing-creme-nuit-reparatrice-repulpante-50ml"
"PS-DERMEDIC-OILAGE-ANTI-AGE-C9230A";"";"DERMEDIC OILAGE Syndet Huileux Nettoyant Anti-age 200ML";"0.000";"0.000";"38.250";"45.518";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/dermedic/dermedic-oilage-syndet-huileux-nettoyant-anti-age-300ml-600x315w.jpg";"DERMEDIC OILAGE Syndet Huileux Nettoyant Anti Age régénére l";"DERMEDIC";"visage";"53.550";"-25%";"";"";"";"https://www.parashop.tn/visage/dermedic-oilage-anti-Ageing-syndet-huileux-nettoyant-anti-age-300ml"
"PS-DUCRAY-DEXYANE-BAUME-EMO-26466F";"";"DUCRAY DEXYANE BAUME EMOLLIENT ANTI GRATTAGE 200ML";"0.000";"0.000";"43.950";"52.300";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-baume-emollient-anti-grattage-200ml-600x315w.jpg";"ducray dexyane baume émollient anti grattage le soin quotidien idéal pour les peaux très sèches avec eczéma atopique. a prix bas tunisie chez parashop";"DUCRAY";"visage";"56.712";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-baume-emollient-anti-grattage-200ml"
"PS-DUCRAY-DEXYANE-GEL-NETTO-6754C7";"";"DUCRAY DEXYANE GEL NETTOYANT SURGRAS 400ML";"0.000";"0.000";"45.597";"54.260";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-gel-nettoyant-surgras-400ml-600x315w.jpg";"DUCRAY DEXYANE GEL NETTOYANT SURGRAS est un gel riche, rinçable, anti-irritant et apaisant. Disponible au meilleur prix chez parashop tunisie";"DUCRAY";"visage";"58.846";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-gel-nettoyant-surgras-400ml"
"PS-DUCRAY-DEXYANE-MED-PALPE-D6C684";"";"DUCRAY DEXYANE MED Palpébral Eczéma des paupières 15ML";"0.000";"0.000";"29.506";"35.112";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-dexyane-med-palpebral-15-ml-600x315w.jpg";"DUCRAY DEXYANE MED Palpébral Eczéma des paupières calme les lésions inflammatoires d’eczéma des paupières. Au meilleur prix tunisie chez parashop";"DUCRAY";"visage";"72.314";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-dexyane-med-palpebral"
"PS-DUCRAY-KELUAL-DS-CREME-A-1A8A1B";"";"DUCRAY KELUAL DS Creme Apaisante 40ML";"0.000";"0.000";"29.804";"35.467";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-kelual-ds-creme-apaisante-40ml-600x315w.jpg";"DUCRAY KELUAL DS Creme Apaisante pour les peaux irritées présentant des rougeurs et des squames. Au meilleur prix chez parashop tunisie";"DUCRAY";"visage";"36.271";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-kelual-ds-creme-apaisante-40ml"
"PS-DUCRAY-KERACNYL-PP-CREME-41EFF8";"";"DUCRAY KERACNYL PP+ Soin Anti Imperfections 30ML";"0.000";"0.000";"37.580";"44.720";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-keracnyl-pp-soin-anti-imperfections-30ml-600x315w.jpg";"ducray keracnyl pp+ favorise la diminution des boutons enflammés et la tolérance des traitements médicamenteux. a prix bas tunisie chez parashop";"DUCRAY";"visage";"49.688";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-keracnyl-pp-creme-apaisante-anti-imperfections-30ml"
"PS-DUCRAY-MELASCREEN-CONTOU-C28088";"";"DUCRAY MELASCREEN Contour des yeux anti taches 15ML";"0.000";"0.000";"92.400";"99.000";"7.143";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-contour-yeux-antitaches-15ml-600x315w.jpg";"DUCRAY MELASCREEN Contour des yeux anti taches est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"DUCRAY";"visage";"109.956";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-contour-yeux-antitaches-15ml"
"PS-DUCRAY-MELASCREEN-SERUM--A1AFF8";"";"DUCRAY MELASCREEN SERUM ANTI TACHES ECLAT 40ML";"0.000";"0.000";"98.152";"99.000";"0.864";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/ducray/ducray-melascreen-serum-antitaches-eclat-40ml-600x315w.jpg";"DUCRAY MELASCREEN SERUM ANTI TACHES ECLAT est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"DUCRAY";"visage";"116.801";"-25%";"";"";"";"https://www.parashop.tn/visage/ducray-melascreen-serum-antitaches-eclat-40ml"
"PS-ECRINAL-GEL-FORTIFIANT-C-2B5B0C";"";"ECRINAL GEL FORTIFIANT CILS et SOURCILS A L’ANP 2+";"0.000";"0.000";"35.753";"42.546";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ECRINAL/ecrinal-gel-fortifiant-cils-et-sourcils-lanp-2-600x315w.jpg";"ECRINAL GEL FORTIFIANT CILS et SOURCILS est recomandé aux cils et sourcils trop courts ou déficients. A prix bas chez parashop tunisie";"";"visage";"118.810";"-25%";"";"";"";"https://www.parashop.tn/visage/ecrinal-gel-fortifiant-cils-et-sourcils-lanp-2"
"PS-ENDOCARE-RADIANCE-CONTOU-7C14A6";"";"ENDOCARE RADIANCE CONTOUR YEUX 15ML";"0.000";"0.000";"86.050";"99.000";"15.049";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/cantabria-lab/endocare-radiance-contour-yeux-15ml-600x315w.jpg";"Commander ENDOCARE RADIANCE CONTOUR YEUX à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"102.400";"-25%";"";"";"";"https://www.parashop.tn/visage/endocare-radiance-contour-yeux-15ml"
"PS-ENEOMEY-DAYLIGHT-C20-30M-DABBF6";"";"ENEOMEY DAYLIGHT C20 30ML";"0.000";"0.000";"155.193";"184.680";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-daylight-c20-30ml-600x315w.jpg";"Donnez un véritable coup d";"ENEOMEY";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-daylight-c20-30ml"
"PS-ENEOMEY-LIGHT-RENEW-GEL--FC9D77";"";"ENEOMEY LIGHT RENEW GEL 30ML";"0.000";"0.000";"137.143";"163.200";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-light-renew-gel-30ml-600x315w.jpg";"Bénéficiez de résultats visibles sur votre peau dès 3 semaines avec ENEOMEY LIGHT RENEW GEL. Disponible chez parashop tunisie à prix bas";"ENEOMEY";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-light-renew-gel-30ml"
"PS-ENEOMEY-PURIFY-MASQUE-10-8FCB36";"";"ENEOMEY PURIFY MASQUE 10 50ML";"0.000";"0.000";"102.504";"121.980";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-purify-masque-10-50-ml-600x315w.jpg";"Purifiez votre peau en seulement 2 minutes avec ENEOMEY PURIFY MASQUE 10, disponible au meileur prix tunisie chez parashop";"ENEOMEY";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-purify-masque-10-50ml"
"PS-ENEOMEY-STIM-RENEW-15-50-D44DC0";"";"ENEOMEY STIM RENEW 15 50ML";"0.000";"0.000";"145.916";"173.640";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eneomey/eneomey-stim-renew-15-50ml-600x315w.jpg";"Reduire les signes de vieillissement cutane avec ENEOMEY STIM RENEW 15 disponible au meilleur prix en tunisie chez parashop";"ENEOMEY";"visage";"184.680";"-25%";"";"";"";"https://www.parashop.tn/visage/eneomey-stim-renew-15-50ml"
"PS-ESTHELLE-DERMIXA-A2-0D02AD";"";"ESTHELLE DERMIXA Gel Brulures et Cicatrices";"0.000";"0.000";"43.545";"51.819";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/esthelle/esthelle-dermixa-gel-600x315w.jpg";"ESTH";"";"visage";"73.815";"-25%";"";"";"";"https://www.parashop.tn/visage/esthelle-dermixa-a2"
"PS-EUCERIN-ANTI-PIGMENT-COR-6C8055";"";"EUCERIN ANTI PIGMENT Correcteur de taches";"0.000";"0.000";"72.410";"86.168";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-correcteur-taches-600x315w.jpg";"Eucerin Anti Pigment correcteur de taches Réduit efficacement les taches et empêche leur réapparition. Disponible au meilleur prix chez parashop tunisie";"EUCERIN";"visage";"103.673";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-correcteur-de-taches"
"PS-EUCERIN-ANTI-PIGMENT-SER-81402B";"";"EUCERIN ANTI PIGMENT Sérum Duo";"0.000";"0.000";"182.094";"216.692";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-serum-duo-600x315w.jpg";"Eucerin Anti Pigment le Serum Duo double action pour une peau uniforme et éclatante. Dispobible au meilleur prix chez parashop tunisie";"EUCERIN";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-serum-duo"
"PS-EUCERIN-ANTI-PIGMENT-SER-0013FB";"";"EUCERIN ANTI PIGMENT SERUM ECLAT 30ML";"0.000";"0.000";"127.872";"152.168";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-serum-eclat-30-ml-600x315w.jpg";"EUCERIN ANTI PIGMENT SERUM ECLAT pour favoriser l";"EUCERIN";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-serum-eclat-30ml"
"PS-EUCERIN-ANTI-PIGMENT-SOI-D1F719";"";"EUCERIN ANTI PIGMENT Soin de Jour SPF30 50ML";"0.000";"0.000";"91.477";"108.858";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-soin-de-jour-spf30-50ml-600x315w.jpg";"Eucerin ANTI-PIGMENT Soin de Jour SPF30 Une crème hydratante avec protection UVA/UVB pour une peau uniforme. Au meilleur prix chez parashop tunisie";"EUCERIN";"visage";"216.692";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-soin-de-jour-spf30"
"PS-EUCERIN-ANTI-PIGMENT-SOI-7053F0";"";"EUCERIN ANTI PIGMENT Soin de Nuit";"0.000";"0.000";"95.946";"114.176";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/eucerin/eucerin-anti-pigment-soin-de-nuit-50ml-600x315w.jpg";"Eucerin Anti Pigment soin de nuit Réduit les taches brunes et empêche leur réapparition, disponible chez parashop tunisie au meilur prix";"EUCERIN";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-anti-pigment-soin-de-nuit"
"PS-EUCERIN-AQUAPHOR-REPARAT-B347B1";"";"Eucerin Aquaphor Réparateur Lèvres SOS";"0.000";"0.000";"19.693";"23.435";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/EUCERIN/eucerin-aquaphor-reparateur-levres-sos-600x315w.jpg";"Eucerin Aquaphor Réparateur Lèvres SOS apaise et protège les lèvres sèches, crevassées et gercées. Disponible au meillur prix che parashop tunisie";"EUCERIN";"visage";"54.264";"-25%";"";"";"";"https://www.parashop.tn/visage/eucerin-aquaphor-reparateur-levres-sos"
